sample_id	cell_cycle	metastasis	hypoxia	notch	p53	pi3k
SRR661529	0.0772627395979429	0.0361986992599238	0.131540378132786	0.0256351843910806	0.118263495573557	0.167143919411864
SRR661553	0.0650946704067321	0.0228825596172535	0.136476715267808	0.020386649514008	0.123023143865033	0.171198580167237
SRR661613	0.0497662459093035	0.141069746579951	0.128222373815697	0.140406124928531	0.166394761979978	0.141196896571076
SRR661639	0.0158695652173914	0.0709785452642596	0.108285188763291	0.0739127715837622	0.0805458401967643	0.133960239070655
SRR661651	0.0444635343618514	0.161306720490394	0.138710459617263	0.120752036878216	0.102720175102105	0.125051209383243
SRR661735	0.0625876577840112	0.168140838753084	0.165945105598327	0.110755253001715	0.16738309602786	0.136294825747797
SRR661806	0.0144728845254792	0.150604021828512	0.145061782867158	0.104068396226415	0.0913535813946492	0.11061296930243
SRR661818	0.0107281439925199	0.0464087613067204	0.0826750143685547	0.066363815037164	0.0637246053057141	0.134003731971491
SRR661877	0.0567636746143058	0.238899603797563	0.144922893232238	0.115628573470555	0.0819215350016171	0.119750687468433
SRR661925	0.0288674614305751	0.0378904089108171	0.0870020787404475	0.0685793667810177	0.0719035584538665	0.12385866210225
SRR661949	0.0356837307152875	0.176052926665172	0.113606733615052	0.10581939679817	0.0927668840399847	0.118022195409395
SRR661973	0.0174357176250585	-0.0107183972490095	0.0464179135400512	0.0504395368782161	0.031569901693105	0.127297407261911
SRR661995	-0.00835320243104254	0.0221252896763101	0.0783226275770358	0.0536556603773585	0.0592229467999489	0.128409983725237
SRR662007	-0.00656615240766717	0.0620415638782986	0.108001270725058	0.0796079902801601	0.0724308203774323	0.130621106683877
SRR662067	0.0553973819541842	-0.0503902220228751	0.0882574568770703	0.0350691466552315	0.114318433106934	0.169937286042988
SRR662103	0.0490264142122487	0.199588098975854	0.157674649879181	0.0945138293310464	0.0966134139645433	0.120512514731466
SRR662126	0.0387330528284245	0.0184607909097705	0.117066696951257	0.0314420740423099	0.0914235319779467	0.13324471070206
SRR662174	0.189465871902758	-0.104116767586155	0.0650176144285612	0.022079581189251	0.0927698926672232	0.172706801728492
SRR662233	0.002983870967742	-0.0222022875084099	0.0474108593278202	0.0494612993138936	0.0383919639566457	0.129425753409282
SRR662257	0.0300794763908369	0.189108170740824	0.112613787827283	0.124490780445969	0.115054794623583	0.133849402323363
SRR662342	0.00861851332398322	0.0347619047619048	0.0741068283822887	0.0766554102344197	0.0612575309700566	0.140761967562714
SRR662378	0.0404371201496027	0.151890558421171	0.13667699258667	0.121980417381361	0.0989052357635519	0.129164796004265
SRR662438	0.0782035998129967	0.0919421394931599	0.1581342901627	0.134465230131504	0.190895517897571	0.152586424602952
SRR662498	0.0455726975222066	0.0356283172609703	0.110723814507905	0.0459950328759291	0.0975919699739002	0.139960856389247
SRR662510	0.0426414212248714	0.137263960529267	0.104961813023858	0.120939644082333	0.0807338793991771	0.119061816039059
SRR662558	0.232039504441328	-0.0980959856470061	0.0522413027080409	-0.000513686392224155	0.0701848801438124	0.151266204613054
SRR662570	0.0360518934081346	-0.0528436869253195	0.0437291329833724	0.0364404659805603	0.0356894645395672	0.139420702620798
SRR662594	0.0207129499766247	0.0454077894894221	0.110757577734073	0.0429843839336764	0.107615963776128	0.157627392109546
SRR662617	0.044726507713885	0.176674889736114	0.1203279176607	0.129341766723842	0.0934693985001993	0.115074499130142
SRR662641	0.0227746610565684	0.203111310458249	0.142642340773776	0.117267903087479	0.0802735594316704	0.110095263482799
SRR662653	0.0453985507246377	0.0299431860656351	0.105233453525303	0.0527890937678673	0.0949120352611112	0.1362976317414
SRR662689	0.00957456755493225	0.0311220752037078	0.0899448508394383	0.077718517724414	0.054450511842709	0.134804843144958
SRR662725	-0.00380551659654049	0.0499446811691709	0.110269545646731	0.0792149085191538	0.0862351543049694	0.130198804646726
SRR662775	0.233076203833567	-0.103382671750019	0.049669926096902	-0.00938929388221843	0.0614207489977511	0.150291121836242
SRR662799	0.037773492286115	-0.0561986992599238	0.0365260556187763	0.0456868210405946	0.0361242111755459	0.139799511757113
SRR662894	0.0533216456287985	0.175658966883457	0.130778403505851	0.135425600343053	0.154673902415176	0.137347073348673
SRR662906	0.0460589060308556	0.072070718397249	0.137046086036374	0.0680433461978274	0.126747824386428	0.146458134575453
SRR662942	0.0245289855072464	0.205064663227928	0.115146797135958	0.136296633790738	0.0844457732548082	0.105214237611538
SRR662966	0.0127723235156615	0.169727891156463	0.133180963986148	0.128671740994854	0.118717046129777	0.128137802345811
SRR663149	0.0322101449275363	0.162826493234657	0.115886518727464	0.141728309033734	0.0895446442674368	0.126361608395533
SRR663209	0.0314621318373072	0.178088510129326	0.110502818845712	0.13242835191538	0.0841787575873818	0.099954402603962
SRR663236	0.0491900420757363	0.0499970097929281	0.143339090986523	0.0234821683819325	0.134146038766162	0.167890313710085
SRR663320	0.00385577372604018	0.00265455632802569	0.0764848337890091	0.0680120783304745	0.0674244646523907	0.132315926819687
SRR663356	0.0361664329125759	0.0474545862300965	0.111760499020483	0.0337871640937679	0.0887676662830666	0.133616504854369
SRR663392	0.0254943899018233	0.205442924422516	0.118583740090685	0.135211192109777	0.0881050161337635	0.112313401425445
SRR663428	0.0350467508181393	0.179815354713314	0.11917536389468	0.124865994854202	0.0965863363193958	0.11114189909647
SRR663477	0.0329242636746143	0.0769275622336847	0.129262127712472	0.0520118639222413	0.0903156049973298	0.135639626241652
SRR663513	0.0985191678354371	-0.0917948717948718	0.0660849927831104	0.0322595054316752	0.10005302705508	0.167054127616589
SRR663585	0.0522907900888265	-0.0518068326231592	0.0801619560571611	0.0307318467695826	0.113187189265218	0.167888910713283
SRR663609	0.0589831697054698	-0.0465620094191523	0.0886633829371397	0.0418230060034306	0.108723138599935	0.165628682866603
SRR663623	0.0138172043010752	0.178112431785901	0.134077991517757	0.13244175242996	0.120362765229295	0.136099809192435
SRR663681	0.0172311827956989	-0.0298258204380654	0.0545794061201986	0.0669713050314465	0.05304473076547	0.130090773893036
SRR663693	0.00962014960261803	0.0509269641922703	0.131432949685887	0.0910609634076616	0.0922554174094216	0.13348602615186
SRR663729	0.0543419822346891	0.23686701054048	0.146248099859346	0.111697755860492	0.100973666990094	0.115621667882597
SRR663753	0.00175081813931743	-0.0114696867758092	0.0390091874342481	0.0441680960548885	0.0290727410850614	0.130844183175262
SRR663795	0.0269553529686769	0.15924497271436	0.116072983817439	0.113953509148085	0.106594534828621	0.119680537628374
SRR663807	0.038322814399252	0.0555184271510802	0.123263783645247	0.0500643224699828	0.0878455220344337	0.137933526011561
SRR663874	0.0409899485741	0.0237699035658219	0.107722724109169	0.0338094982847341	0.0893866913374101	0.134369914136596
SRR664025	0.0651051893408134	0.206331015922853	0.129628151777979	0.112086370783305	0.0770061902505434	0.122574920029182
SRR664048	0.0155329593267882	0.0510039620243702	0.0989496567277448	0.0734705546026301	0.0762013824642161	0.128193922217857
SRR664063	0.0409537166900421	-0.0025820438065336	0.0932436715052951	0.0576132790165809	0.0852942061360953	0.13383396935855
SRR664072	0.0360144927536232	0.240498617029229	0.149971262890454	0.110755253001715	0.105461786673286	0.121936556484651
SRR664842	0.013840579710145	0.0146512671002467	0.0737730328508518	0.07533769296741	0.0473313476393559	0.127983472697682
SRR664854	0.0129511453950444	-0.0155505718771025	0.0494903671213703	0.0720813679245284	0.0500767199945845	0.123025282002357
SRR664900	0.0358391771856008	0.151442774912163	0.148298448503023	0.145659126643796	0.167731344630729	0.13772868847859
SRR664935	0.0475619448340345	0.112124542124542	0.15684438145386	0.157049564036592	0.181282201713413	0.145617739491554
SRR665298	-0.0058216456287985	0.0697129401211034	0.0886779625120762	0.0882691895368782	0.0563083391625486	0.131576547505472
SRR665310	0.0479967274427302	0.192366748897361	0.153677544308479	0.146494425385935	0.101736353995081	0.131702817217577
SRR665334	0.029220430107527	0.0291104133961277	0.0868401687240493	0.113140544596912	0.0786579266045385	0.133094590044335
SRR665357	0.0323457223001402	0.19857815653734	0.147919379554678	0.133277051172098	0.100686343088807	0.129119900106628
SRR665417	0.0948842917251052	0.151948119907304	0.120390072690691	0.127233419096627	0.161002549811585	0.144850300241316
SRR665466	0.0265790088826554	0.179307767062869	0.123959766511944	0.109303530588908	0.124039307714872	0.130007997081767
SRR665490	0.0344226273959795	0.118646931299993	0.0969952263402274	0.132589158090337	0.0849414445923686	0.116432600033672
SRR665538	0.0377477793361384	0.197693055244076	0.146190548905649	0.129261363636364	0.0855612218035217	0.11859321510747
SRR665551	0.0283660589060308	0.220198848770277	0.135495279670778	0.130789022298456	0.0845352799151567	0.103952943487289
SRR665563	0.0227232351566152	0.0308028705987889	0.0893378801144573	0.0787860920526015	0.0635042233604862	0.127822128065548
SRR665634	0.0424590930341281	0.22056440158481	0.144282159281089	0.117312571469411	0.0960989387067416	0.126047337112071
SRR807438	0.230195184665732	-0.091735067653435	0.0508301533234141	-0.0109214193825043	0.0656283141909425	0.144129159885515
SRR807517	0.134188873305283	0.0582133512745758	0.0655348056657763	0.0478443038879359	0.0822938526223947	0.106587771479881
SRR807567	0.0250923328658251	0.264469612020632	0.194775064015844	0.121819611206404	0.123705350091387	0.119345221392895
SRR807657	0.0153260869565217	-0.0327180982283024	0.0482526379438809	0.0686776372212693	0.0455652834502936	0.129091840170604
SRR807703	0.0729768583450211	0.0530343126261493	0.134346562635005	0.148866316466552	0.18746417853194	0.160896374656266
SRR807727	0.00935717625058441	0.175243328100471	0.155715615415368	0.100535127215552	0.0984592067754286	0.105249312531567
SRR807775	0.0405645161290322	0.176701801599761	0.156334863677138	0.136385970554603	0.170688825206279	0.137846540209888
SRR807799	0.0206767180925667	0.163479105928086	0.118048899894337	0.135814215265866	0.101531767342856	0.112498597003199
SRR807877	0.0131977559607293	0.185878747103237	0.176244424271769	0.0977656875357347	0.0858665974682402	0.111683455861721
SRR807901	0.0320032725572698	0.149914031546685	0.132476540312908	0.0975691466552315	0.080103571992689	0.113476485773612
SRR807949	0.0376238896680692	0.0267989833295955	0.092370431701214	0.0401702758719268	0.095076757602425	0.125881783489534
SRR808019	0.0333941093969145	0.193565821933169	0.128846226153762	0.133406589479703	0.0892272340937639	0.119092681968685
SRR808086	0.0439621318373071	0.212510278836809	0.151068567740926	0.120877108347627	0.118499672811788	0.117383831864863
SRR808152	0.0352594670406733	0.251886073110563	0.143486421427985	0.107172848770726	0.101431730487172	0.102047673831304
SRR808172	0.0507071061243571	0.262084174329072	0.126781297935149	0.107449792738708	0.0941440831584569	0.120502693753858
SRR808327	0.0118057503506311	0.223164386633774	0.156942601748168	0.128104452544311	0.0886706380546216	0.100444048487569
SRR808428	0.0583941093969145	0.20521791134036	0.170977360989508	0.123409805603202	0.149411813374852	0.118824709579662
SRR808496	0.0408041140719962	0.266093294460641	0.13750879570409	0.111965766152087	0.102790125685403	0.11174238172737
SRR808542	0.031885226741468	0.190711669283098	0.134058807866525	0.0915299814179531	0.0974520688073049	0.13447092990628
SRR808566	0.0218069191210847	0.18081707408238	0.160124785814534	0.143162164093768	0.120020533880904	0.118402407542511
SRR808704	0.0534467040673212	0.156215145398819	0.107091198310611	0.113971376500858	0.0743179818128483	0.0997004601829509
SRR808728	0.0518478260869565	-0.0900538237272931	0.0714748314332566	0.0331930746140652	0.124262698287339	0.16469989898423
SRR808808	0.0184548854604956	0.17025267249757	0.130211334775432	0.127072612921669	0.0889940654827718	0.100712020876592
SRR808836	0.026986909770921	0.236120953876056	0.181164647139756	0.110768653516295	0.112541838722537	0.113024720803637
SRR808886	0.0357643758765779	0.160831277565971	0.163708291864674	0.11328795025729	0.117433114455702	0.121373954767383
SRR809113	0.0288522674146797	0.203915676160574	0.136528127453109	0.131887864493997	0.0832084753029312	0.125926679387171
SRR809137	0.0192274427302478	0.0958854750691486	0.108595196567201	0.0783974771297884	0.0762525291272724	0.107567063247096
SRR809185	0.0573772791023843	-0.0157972639605292	0.124418639449414	0.032009362492853	0.128659806996563	0.16691102194287
SRR809209	0.0519974287050023	0.164824699110413	0.12240742545425	0.131968267581475	0.0822178847846199	0.0924511757113194
SRR809233	0.189249649368864	-0.106461089930478	0.093166936900367	0.00948309748427678	0.101518228520282	0.167685476177114
SRR809283	0.116017999064984	-0.0215190251924945	0.135275051354634	0.00565055031446537	0.126155124820423	0.159097732757169
SRR809296	0.0212307152875175	0.181548927263213	0.120573468396469	0.173250786163522	0.120181495438169	0.125183091082552
SRR809320	0.0338709677419354	0.236999327203409	0.145846777875572	0.0939688750714694	0.103359508390309	0.110179443290869
SRR809348	0.034247311827957	0.0828586379606788	0.11031251702549	0.0655106489422527	0.0848323818549691	0.139479628486447
SRR809382	0.0629020570359982	0.182609703221948	0.180651292632787	0.119130574614065	0.170800144414107	0.132682108984792
SRR809427	0.0446984572230014	-0.0728459295806235	0.119396359556873	0.000902301315037213	0.145109476423645	0.152310034233122
SRR809444	0.027255726975222	0.0622875084099573	0.111858719314791	0.0591543381932533	0.0840824815157464	0.135246787137325
SRR809565	0.0746353436185133	0.184274501009195	0.137325399998312	0.123173063178959	0.121284157321118	0.124586817442056
SRR809619	0.0785250116877045	-0.0504492786125439	0.117276182422711	0.0228255431675243	0.127805356860798	0.171103176384758
SRR809643	0.0557421692379617	0.167574942064738	0.14700009898764	0.163160198684963	0.16600063181172	0.139972080363657
SRR809725	0.196984572230014	-0.0966868505644016	0.0786710026834092	0.0180281589479703	0.105593414114975	0.169485521073012
SRR809807	0.0264574567554933	0.170165956492487	0.119706367360782	0.133643331903945	0.141235116697129	0.125632050058926
SRR809873	0.0540626460963067	0.0804029304029305	0.0877809349804672	0.0373740351629502	0.108571202924386	0.140942954150065
SRR809987	0.0223176718092566	0.225168572923675	0.138304533557194	0.155048420526015	0.105925867424841	0.119339609405691
SRR810129	0.0535612435717625	0.0975203707856769	0.0916529631451366	0.0551654516866781	0.11253506931125	0.140026797238902
SRR810177	0.0369249649368864	0.171883830455259	0.121076847404797	0.132182675814751	0.104776571819693	0.107397300634155
SRR810249	0.05195301542777	0.0211482395155864	0.103724851192417	0.0520565323041738	0.0924727907274109	0.133926567147427
SRR810391	0.0634338475923328	-0.0616401285789041	0.0851635176063714	0.0303476986849628	0.121298448300502	0.167496071608957
SRR810531	0.153530855539972	0.0131352321148239	0.0291955988099998	0.0412110491709549	0.057991666102549	0.109219793478871
SRR810551	0.0729955586722768	0.0340143529939448	0.139483177088889	0.153480560320183	0.200071830975322	0.151558027947696
SRR810571	0.0287575970079477	0.0946856544815728	0.159571529313003	0.115132754431103	0.151865348887936	0.132665273023178
SRR810595	0.0811033193080879	-0.0729251700680272	0.0844897877751032	0.0395181174957119	0.123323254432084	0.161665216903305
SRR810665	0.0209490416082282	0.200432832473649	0.168997608182364	0.119286913950829	0.129635354378681	0.119042174083843
SRR810713	0.0509081346423562	0.11030051581072	0.0943616946990968	0.0678557389937107	0.0933430361561779	0.13203111846905
SRR810737	0.0173387096774194	0.153471630410406	0.116805031948453	0.100557461406518	0.0674191995547232	0.110960912509119
SRR810761	0.0308099579242637	0.0788487702773417	0.112956024165262	0.136184962835906	0.116692239998195	0.102287586284303
SRR810783	0.0622346891070594	0.140578605068401	0.144261440937758	0.155557640080046	0.181532669931027	0.144338206408889
SRR810921	0.053117110799439	0.207380578605068	0.129153164573475	0.118170204402516	0.0891144105723161	0.113049974746057
SRR810945	0.0640369331463301	-0.0250056066382597	0.104704752097349	0.00671812464265298	0.127796330979082	0.173704332454122
SRR811029	0.0148352033660589	0.0816326530612245	0.101446600772104	0.141384362492853	0.113246609653181	0.105250715528369
SRR811073	0.0230423094904161	0.202481124317859	0.142229508599264	0.126831403659234	0.14086505554678	0.107941663393007
SRR811121	0.0183017765310893	0.168933991178889	0.120253485093919	0.145632325614637	0.117875382659777	0.12282465345979
SRR811145	0.0254301075268817	0.146623308664125	0.120072391426289	0.0912173027444254	0.0761968695233582	0.109289943318929
SRR811237	0.0506860682561945	0.101803842416087	0.0931477532491349	0.0416845340194397	0.0972294303916481	0.138790757057074
SRR811285	0.0304686769518466	0.178856245795021	0.136795163878259	0.115838514865637	0.120710261675354	0.116861917054829
SRR811333	0.0331498363721365	0.262022127532332	0.160219936724645	0.10620354488279	0.117192424276613	0.10497572815534
SRR811357	0.0572919588592801	0.193864842640353	0.132178810045788	0.117321505145798	0.0902825100977052	0.123607525674841
SRR811423	0.0343244506778869	0.215314345518427	0.122606168081013	0.129922455688965	0.0995686380696648	0.117047112632583
SRR811515	0.0360179990649837	0.173509755550572	0.123870754370228	0.121859812750143	0.0821193522425555	0.132794348728885
SRR811535	0.0216257597007947	0.12375943784107	0.13743359579126	0.0723806460834763	0.0864878789930125	0.116435406027274
SRR811559	0.0619261337073399	0.14791134036032	0.156324120832448	0.140312321326472	0.166165354153034	0.139662018070599
SRR811583	0.0863125292192614	0.0632899753307916	0.145922745134451	0.0151470483133219	0.142407729163376	0.158225068746843
SRR811607	0.0404347826086957	0.0564311878597593	0.115895726880055	0.12276211406518	0.142159517416191	0.102145883607385
SRR811675	0.0618139317438056	0.218601330642147	0.112495616535693	0.132964372498571	0.115338357740822	0.139277596947079
SRR811697	0.0230773726040205	0.23444868057113	0.152338525452485	0.114967481417953	0.0980771111161255	0.115109574050171
SRR811771	0.0230434782608696	0.0620079240487403	0.109506036327697	0.0540844768439108	0.0784142277982114	0.131617234412705
SRR811795	0.0475070126227209	0.173218210361067	0.135960291376642	0.148513436249285	0.173859166158961	0.122205931870475
SRR811819	0.0316047218326321	0.243573297450848	0.139091830603756	0.122654909948542	0.12099908989026	0.108457966215837
SRR811839	0.183037634408602	-0.0989324960753532	0.0845787999168197	0.0297089408233276	0.100798414453445	0.159388153095011
SRR812036	0.0375444132772323	0.238003289227779	0.128719614055631	0.115329295311607	0.106882610886718	0.112811465289859
SRR812080	0.0339773258532025	0.213921656574718	0.135646446842486	0.112483919382504	0.0994385149415951	0.110145771367641
SRR812104	0.0714177185600748	0.220170441803095	0.198604120801754	0.123409805603202	0.187916224774541	0.134574751669566
SRR812152	0.0246598877980365	0.219283845406294	0.143184087084568	0.104247069754145	0.109197749546825	0.13187538582412
SRR812177	0.0436465638148668	-0.055670927711744	0.0886303870570208	0.0323801100628931	0.12743379139683	0.164232701049442
SRR812222	0.0178307620383357	0.193932122299469	0.153734327916126	0.122659376786735	0.0805277884333325	0.104508530220551
SRR812294	0.112834268349696	0.092816027509905	0.0886626155910905	0.120126679531161	0.172600807816414	0.146533896402716
SRR812318	0.0813627863487612	0.0586416984376168	0.118436409649223	0.137793024585477	0.184373566201082	0.152916128851226
SRR812342	0.035614773258532	0.0321394931599014	0.0844844163527582	0.0682711549456833	0.0813739648441907	0.122490740221112
SRR812366	0.0480060776063581	0.250709426627794	0.184827957179021	0.121489065180103	0.0943366353017278	0.126609938829339
SRR812461	0.0415719962599346	-0.0308738880167452	0.0889488356674721	0.0528650300171527	0.122653834871494	0.159825888096975
SRR812493	0.079590930341281	0.205363683935113	0.150442413364713	0.103367102630074	0.142552143270829	0.139561002300915
SRR812536	0.0433333333333333	0.182511773940345	0.140690212424407	0.108664772727273	0.0841629622943791	0.126917195128795
SRR812562	0.207524544179523	-0.11362413097107	0.075617732753322	-0.0366057389937107	0.0989458522312732	0.164875273584376
SRR812649	0.0100338943431511	0.202912461687972	0.178207295465829	0.10248266866781	0.109451226391678	0.110245384140524
SRR812673	0.033279569892473	0.251137026239067	0.161478384245465	0.0870006074899943	0.121098374589134	0.114166760199787
SRR812773	0.0465135577372604	0.0312902743514989	0.112782603958124	0.0539594053744997	0.109410609923957	0.134111762725181
SRR812912	0.113660589060309	0.133988188682066	0.103607447246877	0.0664084834190967	0.0751995095937601	0.0982076715865088
SRR813108	0.0306907433380084	0.188069821335127	0.124222198860798	0.16576436535163	0.0991940639784582	0.130507463942982
SRR813171	0.0860811126694717	0.239575390595799	0.127313836093349	0.0606194611206403	0.116468097268919	0.130789466300017
SRR813234	0.0786547452080412	0.0579913283994916	0.0865800384133432	0.136421705260149	0.12182119728321	0.115926118188451
SRR813431	0.128646563814867	0.0335164835164835	0.0601058323671168	0.0278596698113207	0.0656832216380472	0.108020231213873
SRR813471	0.0364679756895746	0.255759138820363	0.130327971374923	0.109964622641509	0.0960019104782965	0.112751136427409
SRR813560	0.0683391771856008	-0.021400912013157	0.104890449841274	0.0360429173813608	0.126399575783559	0.162269908524609
SRR813584	0.0156580177653109	0.20305599162742	0.164236225946579	0.13153498427673	0.109324111890847	0.115234440765475
SRR813632	0.0370430107526881	0.234933094116768	0.117422745518123	0.108727308461978	0.103023294296395	0.11277639036983
SRR813680	0.0323270219728845	0.186884204231143	0.144075743193832	0.134492031160663	0.0940290031665801	0.112128205847691
SRR813704	0.0281299672744273	0.203464902444494	0.111621609385563	0.143850057175529	0.0980214515122113	0.102513468769291
SRR813848	0.0215532959326789	0.221442027360395	0.157911759808409	0.0993603487707261	0.1218204451264	0.129730203715136
SRR813891	0.221173445535297	-0.113018614039022	0.0569297870691448	-0.0182559676958262	0.0748076358959315	0.166338599247994
SRR813935	0.0438510986442263	-0.0364580997234059	0.0929490106223713	0.0511318967981704	0.116340982768087	0.156615831415904
SRR814082	0.117709209911173	0.0856029005008596	0.145462337504882	0.0316341480846197	0.106772043835699	0.11368974128739
SRR814137	0.0330855539971949	0.231077969649398	0.154649771752918	0.128881682389937	0.126448465976187	0.122983192098322
SRR814195	0.035271154745208	0.0834731255139418	0.0885789748717188	0.1123543810749	0.123535362652406	0.123492479937146
SRR814219	0.0447826086956522	0.172449727143605	0.131273341707637	0.0994764865637507	0.0820358628366842	0.131221589314776
SRR814341	0.0452033660589061	0.163829707707259	0.123741072887899	0.0978282232704403	0.0867639205421546	0.129620769964645
SRR814387	0.0382035998129967	0.23161246916349	0.132029944912227	0.128845947684391	0.106916457943152	0.110440400695886
SRR814427	0.0365906965871903	0.16359123869328	0.125395470970148	0.108544168096055	0.102741987649585	0.137107160895673
SRR814447	0.016512388966807	0.214059206100022	0.116580966902063	0.176230167238422	0.108676504877737	0.118705454851563
SRR814467	0.048944600280505	0.175817447858264	0.144401865264777	0.139669096626644	0.170962610284992	0.140659548796229
SRR814587	0.0257316503038804	0.203417059131345	0.152705316864041	0.09653730703259	0.0766978059585862	0.105687047533532
SRR814611	0.0150596072931276	0.139469985796516	0.128322128802104	0.109419668381933	0.0993144090680025	0.101445788203603
SRR814967	0.00340462833099575	-0.0148598340435075	0.0407410874674742	0.0426806389365352	0.0348703657738565	0.126096442000112
SRR814996	0.0275397381954184	0.182394408312776	0.122546315089169	0.113547026872499	0.111097697648006	0.117219681239127
SRR815067	0.224977793361384	-0.125404051730582	0.0389408936358621	-0.00377447827329902	0.0946164376349182	0.169752090465234
SRR815164	0.0538452547919589	0.1113485833894	0.14680902982137	0.172035806174957	0.178389406623493	0.14280052191481
SRR815232	0.0233695652173913	0.00580997234058456	0.0874456047569316	0.0775041094911378	0.0684293461500854	0.143775604691621
SRR815326	0.0342426367461431	0.195044479330194	0.12671607352096	0.123106060606061	0.0829873412008936	0.13550493854874
SRR815350	0.0460144927536232	0.205661957090528	0.198363941488329	0.15589265294454	0.182273544388534	0.140658145799428
SRR815398	0.184398083216456	-0.0809232264334305	0.112039812982421	0.0555495997712979	0.104970628276583	0.170780487120489
SRR815494	0.0573340345956055	-0.0632660536742169	0.0857091006474098	0.0168131789594054	0.104389211062722	0.166328778270386
SRR815637	0.20593618513324	-0.0972265829408686	0.0862101776175901	0.014267081189251	0.0922772299569014	0.160756074976149
SRR815711	0.0469331463300608	-0.0125401809075278	0.0888045746102074	0.0523111420811893	0.0776094200118841	0.10681505696167
SRR815893	0.0208987844787284	0.141556402780893	0.117472623011327	0.103496640937679	0.0780298756684793	0.111488439306358
SRR815920	0.030101683029453	0.0467010540479929	0.144169359411845	0.038374606918239	0.112221419921625	0.126489281104439
SRR815944	0.0667461430575035	0.198042909471481	0.138226264260167	0.145770797598628	0.165389880482283	0.139523121387283
SRR816201	0.0555890603085554	0.18783808028706	0.176385615944837	0.148035484562607	0.184536784228776	0.14177914024356
SRR816250	0.0841187470780739	-0.0398916049936458	0.116223383643098	0.00861653087478564	0.124122044963934	0.168596021101072
SRR816427	0.0434408602150538	0.17435673170367	0.124619684114325	0.09877519296741	0.0902291069642199	0.128901032605646
SRR816517	0.0156474988312295	0.141705165582717	0.167360859059249	0.0844321755288736	0.124068641830449	0.120059346764689
SRR816541	0.023315801776531	0.0517582417582417	0.0861157940535284	0.137761756718125	0.107078923814037	0.0970670351871598
SRR816589	0.0554417952314166	-0.0596568737385064	0.0921033952760643	0.0428325114351058	0.125345804093237	0.161704500813738
SRR816677	0.0288908368396447	0.0661344098078792	0.108976567553693	0.100481525157233	0.0990158028145707	0.120266990291262
SRR816699	0.0483274894810659	0.134223667488974	0.159441847830674	0.151135470268725	0.166559484321291	0.142170576351086
SRR816721	0.000698924731182826	0.0285333034312626	0.0711548481307067	0.089622641509434	0.0509845732638341	0.122781160558954
SRR816865	0.0788931743805517	0.103216715257532	0.0897875448993357	0.0556344696969697	0.108445592737174	0.136958443234749
SRR816920	0.0826180458158018	-0.053580772968528	0.083775388603223	0.0329027301315037	0.120950951854443	0.161543156181604
SRR817004	0.0118758765778401	0.187491963818494	0.138252354025843	0.141630038593482	0.122934389361494	0.1248800437735
SRR817026	0.0310764375876578	0.212141735815205	0.147774351151364	0.133817538593482	0.108184594324225	0.118022195409395
SRR817046	0.0616888733052828	-0.0717672123794573	0.0724977037169475	0.0252555031446541	0.106818677557897	0.161989309164375
SRR817142	0.0276168770453483	0.188116169544741	0.116639285201808	0.132062071183533	0.0733176132560116	0.11680299118918
SRR817166	0.0173141654978962	0.158821110861927	0.128335941030991	0.130373606346484	0.129018585794766	0.13092555698973
SRR817258	0.0279406264609631	-0.0419376541825522	0.050000652244142	0.0668462335620355	0.0460301163586585	0.146072310455132
SRR817282	0.0316678354371202	0.0638140091201316	0.0943709028516881	0.0838246855345912	0.0763382750035727	0.133310651551715
SRR817306	0.111000467508181	0.0620161471181879	0.0933702836034264	0.110929459691252	0.180645877052448	0.159703827375274
SRR817373	0.0872335203366059	-0.0596224863571803	0.124997218370571	0.0164826329331046	0.131958766763695	0.164777063808294
SRR817444	0.0545441795231417	-0.0400328922777903	0.0887040522777517	0.0414924599771298	0.123876089687178	0.161011420393962
SRR817539	0.0275187003272557	0.182586529117141	0.122059817693926	0.116584476843911	0.105458778046047	0.100452466468376
SRR817587	0.0333532024310426	0.248193914928609	0.182573494486235	0.1049394296741	0.100026701566743	0.127065912789719
SRR817686	0.0361699392239364	0.00641175151379236	0.0815899870548722	0.076467803030303	0.0806353468571128	0.123004237050339
SRR817758	0.00219144460028053	0.0333191298497421	0.0755939450257943	0.0917845911949685	0.0736147151958241	0.127551349682923
SRR817775	0.00124123422159883	0.0573342303954549	0.0897568510573645	0.131829795597484	0.062340636775955	0.122638054885235
SRR817797	-0.00203599812996724	0.0171264110039621	0.0643039826027303	0.0675475271583762	0.0543376883212612	0.122315365620966
SRR817978	-0.00106007480130904	0.0525371907004559	0.11471785069441	0.0940090766152087	0.0767008145858248	0.142145322408665
SRR818002	0.0155434782608695	0.219129102190327	0.167016320683122	0.12145779731275	0.121835488262593	0.113333380099893
SRR818009	0.185306217858813	-0.102647828362114	0.0665914411756355	0.0497695111492281	0.0850144038029048	0.167086396543016
SRR818057	0.0105341280972417	0.0741272333109068	0.123116453203785	0.138404981417953	0.0784262623071658	0.136533335203996
SRR818110	0.00384992987377275	0.0824340285564775	0.124120141836244	0.0759809176672385	0.0793754842009462	0.133775043492901
SRR818139	0.0495324918186069	0.147844060701204	0.110657822747667	0.104068396226415	0.0980297252371175	0.113212722374993
SRR818146	0.00398550724637681	0.046416984376168	0.119289698456023	0.0548036377930246	0.0745586719919369	0.132669482013581
